id,address,city,floor,price,rooms,sq,year,latitude,longitude
30802,Działyńskich,Poznań,1,655000.0,2,41.99,2024.0,50.0209037,22.0341226
30803,Ząbkowicka,Poznań,4,642000.0,3,58.74,2000.0,50.0209037,22.0341226
30804,Ząbkowicka,Poznań,4,671600.0,3,61.47,2000.0,50.037812,21.9716549
30805,Ząbkowicka,Poznań,3,664800.0,3,65.55,2000.0,50.0005129,22.0046821
30806,Ząbkowicka,Poznań,3,593500.0,3,57.49,2000.0,50.0005129,22.0046821
30807,Ząbkowicka,Poznań,3,513000.0,3,49.02,2000.0,50.052252,21.9736019
30808,Ząbkowicka,Poznań,4,537100.0,3,49.51,2000.0,50.0213183,21.9707933
30809,Ząbkowicka,Poznań,4,531800.0,3,49.02,2000.0,49.9692407,22.0148425
30810,Ząbkowicka,Poznań,1,565900.0,3,57.49,2000.0,49.9692407,22.0148425
30811,Ząbkowicka,Poznań,3,689300.0,3,68.42,2000.0,49.9692407,22.0148425
30812,Ząbkowicka,Poznań,4,604600.0,3,55.82,2000.0,49.9692407,22.0148425
30813,Ząbkowicka,Poznań,2,633300.0,3,65.55,2000.0,49.9692407,22.0148425
30814,Ząbkowicka,Poznań,3,648000.0,3,61.47,2000.0,49.9692407,22.0148425
30815,Ząbkowicka,Poznań,1,540500.0,3,53.15,2000.0,49.9692407,22.0148425
30816,Ząbkowicka,Poznań,3,619400.0,3,58.74,2000.0,49.9692407,22.0148425
30817,Ząbkowicka,Poznań,4,702900.0,3,67.19,2000.0,50.0351744,21.9800675
30818,Ząbkowicka,Poznań,3,677100.0,3,67.19,2000.0,50.0469667,22.028873
30819,Ząbkowicka,Poznań,3,533800.0,3,51.68,2000.0,50.0213359,21.9879645
30820,Ząbkowicka,Poznań,2,565900.0,3,57.49,2000.0,50.0345988,22.0082915
30821,Ząbkowicka,Poznań,3,518000.0,3,49.51,2000.0,50.0345988,22.0082915
30822,Ząbkowicka,Poznań,3,515600.0,3,49.92,2000.0,50.0469578,22.0098004
30823,Ząbkowicka,Poznań,3,583100.0,3,55.82,2000.0,50.018457,22.0040617
30824,Ząbkowicka,Poznań,1,656500.0,3,68.42,2000.0,50.0418991,22.0023841
30825,Ząbkowicka,Poznań,2,639800.0,4,65.49,2000.0,50.0629664,21.9906053
30826,Ząbkowicka,Poznań,3,574700.0,3,53.97,2000.0,50.0469667,22.028873
30827,Ząbkowicka,Poznań,1,491600.0,3,49.92,2000.0,50.0124004,21.9976702
30828,Ząbkowicka,Poznań,2,574300.0,3,58.74,2000.0,50.02192,21.9831583
30829,Ząbkowicka,Poznań,1,639800.0,4,65.49,2000.0,50.0345988,22.0082915
30830,Ząbkowicka,Poznań,2,638300.0,3,67.19,2000.0,50.0345988,22.0082915
30831,Ząbkowicka,Poznań,1,574300.0,3,58.74,2000.0,50.0345988,22.0082915
30832,Ząbkowicka,Poznań,1,656100.0,4,67.84,2000.0,50.0486896,21.9740703
30833,Ząbkowicka,Poznań,1,600800.0,3,61.47,2000.0,50.0619378,21.9743227
30834,Ząbkowicka,Poznań,2,600800.0,3,61.47,2000.0,49.8176448,22.202486
30835,Ząbkowicka,Poznań,1,633300.0,3,65.55,2000.0,50.0624623,21.9433604
30836,Ząbkowicka,Poznań,2,489400.0,3,49.02,2000.0,50.0681645,21.9403733
30837,Ząbkowicka,Poznań,2,494300.0,3,49.51,2000.0,50.0319248,21.9992044
30838,Ząbkowicka,Poznań,1,638300.0,3,67.19,2000.0,50.0364104,22.0068232
30839,Ząbkowicka,Poznań,2,556300.0,3,55.82,2000.0,50.0552778,21.9959869
30840,Naramowicka,Poznań,3,574770.0,3,54.74,2023.0,50.018457,22.0040617
30841,Wagrowska,Poznań,5,712845.0,4,65.1,2025.0,50.0261137,21.9918982
30842,Wagrowska,Poznań,5,566420.0,3,50.8,2025.0,50.0238579,21.9947293
30843,Wagrowska,Poznań,5,436020.0,2,33.54,2025.0,50.037812,21.9716549
30844,Naramowicka,Poznań,0,733698.0,4,64.7,2000.0,50.0345988,22.0082915
30845,Wagrowska,Poznań,5,363203.0,1,27.62,2025.0,49.9692407,22.0148425
30846,Wagrowska,Poznań,8,483084.0,2,38.34,2025.0,50.0513432,21.9807568
30847,Brneńska,Poznań,0,492000.0,2,47.93,2024.0,49.9993149,22.0677854
30848,Brneńska,Poznań,0,599000.0,3,59.11,2024.0,50.0345988,22.0082915
30849,Wagrowska,Poznań,0,352282.0,1,27.63,2025.0,50.0345988,22.0082915
30850,św. Czesława,Poznań,4,1059000.0,4,106.07,2010.0,50.0345988,22.0082915
30851,Franciszka Firlika,Poznań,1,466200.0,2,51.8,2024.0,50.0460286,21.9816539
30852,Franciszka Firlika,Poznań,1,466200.0,2,51.8,2024.0,50.0460286,21.9816539
30853,Franciszka Firlika,Poznań,1,478800.0,3,53.2,2024.0,49.9800845,22.0168387
30854,Franciszka Firlika,Poznań,0,582100.0,4,65.4,2024.0,49.9800845,22.0168387
30855,Franciszka Firlika,Poznań,1,478800.0,3,53.2,2024.0,49.9993149,22.0677854
30856,Starołęcka 110b,Poznań,1,687800.0,4,71.35,2022.0,50.0396139,22.0280136
30857,Starołęcka 110b,Poznań,1,604600.0,3,57.78,2023.0,49.9993149,22.0677854
30858,Starołęcka 110b,Poznań,1,502600.0,3,57.78,2023.0,49.9692407,22.0148425
30859,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,50.0215601,22.0455634
30860,Dolna Wilda,Poznań,3,719000.0,3,82.4,1998.0,49.9800845,22.0168387
30861,Starołęcka 110b,Poznań,1,682600.0,4,71.11,2022.0,49.9800845,22.0168387
30862,Sowia,Poznań,3,605900.0,3,55.86,2000.0,50.0085283,22.065853
30863,Sowia,Poznań,5,723300.0,3,64.71,2000.0,50.0085283,22.065853
30864,Sowia,Poznań,6,948100.0,3,84.05,2000.0,50.0213183,21.9707933
30865,Sowia,Poznań,3,952400.0,3,87.72,2000.0,49.9692407,22.0148425
30866,Sowia,Poznań,4,701600.0,3,64.71,2000.0,50.0204595,22.0036099
30867,Sowia,Poznań,1,673900.0,3,63.99,2000.0,49.9692407,22.0148425
30868,Sowia,Poznań,1,900000.0,3,86.19,2000.0,50.0267634,21.9530617
30869,Sowia,Poznań,4,710300.0,3,62.48,2000.0,50.0204595,22.0036099
30870,Sowia,Poznań,3,698800.0,3,62.48,2000.0,50.0345988,22.0082915
30871,Sowia,Poznań,5,726800.0,3,62.48,2000.0,50.0457879,21.9574005
30872,Naramowicka,Poznań,3,388000.0,2,42.0,2000.0,49.9993149,22.0677854
30873,Garbary,Poznań,5,298000.0,1,24.23,1950.0,49.9692407,22.0148425
30874,Stefana Czarnieckiego,Poznań,4,999999.0,3,86.62,2022.0,50.0003443,22.0214777
30875,Franciszka Firlika,Poznań,1,478800.0,3,53.2,2024.0,49.9993149,22.0677854
30876,Franciszka Firlika,Poznań,0,582100.0,4,65.4,2024.0,50.0085283,22.065853
30877,Franciszka Firlika,Poznań,0,432600.0,2,47.8,2024.0,49.9993149,22.0677854
30878,Franciszka Firlika,Poznań,0,477000.0,3,53.0,2024.0,49.9993149,22.0677854
30879,Bułgarska,Poznań,9,920000.0,3,83.1,2018.0,49.9993149,22.0677854
30880,Polna,Poznań,1,619000.0,3,72.96,2000.0,50.0611509,22.0092107
30881,28 Czerwca 1956 r.,Poznań,2,645000.0,4,85.0,1966.0,50.0085283,22.065853
30882,Stanisława Małachowskiego,Poznań,3,296000.0,2,49.5,2018.0,49.9993149,22.0677854
30883,Teofila Mateckiego,Poznań,2,418304.0,2,48.64,2023.0,49.9993149,22.0677854
30884,Ceglana,Poznań,2,622500.0,2,41.5,2000.0,50.0204595,22.0036099
30885,Sielawy,Poznań,1,588479.0,4,76.31,2023.0,49.970385,22.0061667
30886,Sielawy,Poznań,0,412441.0,2,43.73,2023.0,49.970385,22.0061667
30887,Gothilfa Bergera,Poznań,0,866145.0,3,82.49,2023.0,50.0213359,21.9879645
30888,Franciszka Firlika,Poznań,1,478800.0,3,53.2,2024.0,50.0114267,22.0287509
30889,Franciszka Firlika,Poznań,0,582100.0,4,65.4,2024.0,50.0418979,21.9858586
30890,Franciszka Firlika,Poznań,1,728000.0,3,81.8,2024.0,50.0548669,21.9528837
30891,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,49.9899138,21.9925454
30892,Starołęcka 110b,Poznań,1,502600.0,3,57.78,2023.0,50.0548669,21.9528837
30893,Gothilfa Bergera,Poznań,0,676660.0,3,58.84,2023.0,50.0548669,21.9528837
30894,Bojerowa,Poznań,0,940000.0,4,123.43,2023.0,50.0548669,21.9528837
30895,Czarnucha,Poznań,2,570841.0,4,72.35,2000.0,50.0548669,21.9528837
30896,Gothilfa Bergera,Poznań,0,639975.0,2,55.65,2023.0,49.9519444,21.9908333
30897,Żołnierzy Wyklętych,Poznań,0,583011.0,3,59.5,2022.0,50.0611509,22.0092107
30898,Koszalińska,Poznań,3,729570.0,3,88.0,2022.0,49.9993149,22.0677854
30899,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,50.0476544,21.971987
30900,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,50.0611509,22.0092107
30901,Długa,Poznań,0,329000.0,2,30.5,2000.0,50.0024843,22.0270122
30902,Franciszka Firlika,Poznań,2,549360.0,3,65.4,2022.0,50.0024843,22.0270122
30903,Gothilfa Bergera,Poznań,0,603875.0,2,48.31,2023.0,50.0629664,21.9906053
30904,Górki,Poznań,0,570000.0,2,58.46,2011.0,50.0085283,22.065853
30905,Gothilfa Bergera,Poznań,0,687010.0,3,59.74,2023.0,50.018457,22.0040617
30906,Główna,Poznań,1,338000.0,2,41.6,1936.0,49.9692407,22.0148425
30907,Gothilfa Bergera,Poznań,0,676660.0,3,58.84,2023.0,49.9692407,22.0148425
30908,Gothilfa Bergera,Poznań,0,679995.0,3,59.13,2023.0,50.0369112,21.9390168
30909,Gąsiorowskich,Poznań,3,399000.0,2,49.7,2000.0,49.9722936,22.0117981
30910,Franciszka Firlika,Poznań,1,478800.0,3,53.2,2024.0,50.0611509,22.0092107
30911,Franciszka Firlika,Poznań,1,513900.0,3,57.1,2024.0,50.0345988,22.0082915
30912,Franciszka Firlika,Poznań,1,437100.0,2,48.3,2024.0,50.0345988,22.0082915
30913,Franciszka Firlika,Poznań,1,728000.0,3,81.8,2024.0,50.0345988,22.0082915
30914,Wieruszowska,Poznań,1,476757.0,2,50.99,2000.0,50.0345988,22.0082915
30915,Romana Dmowskiego,Poznań,3,493999.0,3,58.58,2023.0,50.0345988,22.0082915
30916,Gothilfa Bergera,Poznań,1,640435.0,2,55.69,2023.0,50.0345988,22.0082915
30917,Dolna Wilda,Poznań,1,550000.0,2,59.0,2000.0,50.0345988,22.0082915
30918,Smolna,Poznań,3,990000.0,4,107.0,2018.0,50.0345988,22.0082915
30919,Polanka,Poznań,3,395000.0,1,36.0,2023.0,50.0458158,22.0073474
30920,Milczańska,Poznań,1,479000.0,2,45.5,2023.0,50.0438634,21.9663416
30921,Milczańska,Poznań,2,605000.0,3,59.6,2023.0,50.0319248,21.9992044
30922,św. Michała,Poznań,0,464000.0,3,66.9,1950.0,52.419625,16.9676552
30923,Łebska,Poznań,2,439000.0,2,44.0,2010.0,52.4334985,16.8132325
30924,Starołęcka 110b,Poznań,1,604600.0,3,57.78,2023.0,52.3594038,16.9249203
30925,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,52.3594038,16.9249203
30926,Starołęcka 110b,Poznań,1,687800.0,4,71.35,2022.0,52.3594038,16.9249203
30927,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,52.3594038,16.9249203
30928,Wagrowska,Poznań,1,544235.0,3,52.08,2023.0,52.3781032,16.9447648
30929,Włodzimierza Majakowskiego,Poznań,2,1220000.0,3,76.0,2014.0,52.3935709,17.0211131
30930,Teofila Mateckiego,Poznań,1,397496.0,2,45.5,2023.0,52.4595015,16.8964291
30931,Żelazna,Poznań,3,534000.0,2,46.0,1890.0,52.3912698,16.9986386
30932,Wołkowyska,Poznań,3,439800.0,2,44.71,2023.0,52.3968148,16.9723174
30933,Łąkowa,Poznań,1,885000.0,4,100.0,1930.0,52.4017009,16.9322217
30934,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,52.3594038,16.9249203
30935,Wodna,Poznań,3,900000.0,4,84.8,2012.0,52.4072468,16.9373173
30936,Tylne Chwaliszewo,Poznań,1,779000.0,2,74.77,1910.0,52.4085533,16.9432015
30937,Przygraniczna,Poznań,2,680000.0,3,65.0,2022.0,52.4344882,16.8012928
30938,Starołęcka 110b,Poznań,1,687800.0,4,71.35,2022.0,52.3594038,16.9249203
30939,Galla Anonima,Poznań,2,699000.0,5,93.0,1950.0,52.4134229,16.8951652
30940,Włodzimierza Majakowskiego,Poznań,2,1210000.0,2,75.0,2014.0,52.3935709,17.0211131
30941,Fryderyka Skarbka,Poznań,2,468000.0,2,61.5,1930.0,52.4026748,16.8796626
30942,Izaaka Newtona,Poznań,3,477000.0,2,56.1,1982.0,52.3828787,16.865263
30943,Starołęcka 110b,Poznań,1,687800.0,4,71.35,2022.0,52.3594038,16.9249203
30944,Czarnucha,Poznań,2,599781.0,4,72.35,2022.0,52.4503093,16.9512185
30945,Hanny Malewskiej,Poznań,0,849000.0,3,64.19,2019.0,52.4544487,16.8644751
30946,Starołęcka 110b,Poznań,1,604600.0,3,57.78,2023.0,52.3594038,16.9249203
30947,Starołęcka 110b,Poznań,1,687800.0,4,71.35,2022.0,52.3594038,16.9249203
30948,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,52.3594038,16.9249203
30949,Sielawy,Poznań,3,639881.0,4,86.38,2023.0,52.4460272,16.9543342
30950,Sielawy,Poznań,0,379151.0,2,39.71,2023.0,52.4460272,16.9543342
30951,Sielawy,Poznań,0,329670.0,1,29.11,2023.0,52.4460272,16.9543342
30952,Sielawy,Poznań,0,423882.0,3,46.72,2023.0,52.4460272,16.9543342
30953,Sielawy,Poznań,1,448367.0,3,55.17,2023.0,52.4460272,16.9543342
30954,Sielawy,Poznań,0,426596.0,3,44.78,2023.0,52.4460272,16.9543342
30955,Perzycka,Poznań,1,869630.0,4,87.4,2023.0,52.4131633,16.8189895
30956,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,52.3594038,16.9249203
30957,Górki,Poznań,0,796000.0,3,73.96,2021.0,52.3848146,16.8909739
30958,Antoniego Małeckiego,Poznań,1,1120000.0,3,112.0,1900.0,52.3976096,16.9043776
30959,Romana Dmowskiego,Poznań,1,760000.0,2,64.0,2022.0,52.3863898,16.8958577
30960,Romana Dmowskiego,Poznań,2,787000.0,2,65.79,2022.0,52.3863898,16.8958577
30961,Bułgarska,Poznań,0,562530.0,2,55.15,2000.0,52.405002,16.8671462
30962,28 Czerwca 1956 r.,Poznań,1,454830.0,2,42.31,2023.0,,
30963,28 Czerwca 1956 r.,Poznań,1,777480.0,3,74.4,2023.0,,
30964,28 Czerwca 1956 r.,Poznań,3,777062.0,3,74.36,2023.0,,
30965,Działyńskich,Poznań,5,480000.0,4,164.73,2000.0,52.4113128,16.9241197
30966,Kazimierza Wielkiego,Poznań,0,778400.0,4,97.3,1938.0,52.4014948,16.938359
30967,św. Leonarda,Poznań,1,442000.0,2,48.2,2004.0,52.4331847,16.9126298
30968,Ceglana,Poznań,2,622500.0,2,41.5,2000.0,52.374213,16.8611806
30969,Międzyborska,Poznań,3,295000.0,1,34.2,1998.0,52.386047,16.8567083
30970,Wołkowyska,Poznań,5,452000.0,2,45.27,2023.0,52.3968148,16.9723174
30971,Gothilfa Bergera,Poznań,0,515500.0,2,41.24,2023.0,52.3939537,16.9193413
30972,Sielawy,Poznań,1,631250.0,4,83.6,2023.0,52.4460272,16.9543342
30973,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,52.3594038,16.9249203
30974,Augustyna Szamarzewskiego,Poznań,3,634250.0,2,50.74,2023.0,52.4128532,16.8877147
30975,Brneńska,Poznań,3,518000.0,2,46.25,2024.0,52.3936398,16.9637986
30976,Romana Dmowskiego,Poznań,0,739440.0,2,61.62,2000.0,52.3863898,16.8958577
30977,Nad Wierzbakiem,Poznań,3,699000.0,3,73.9,1960.0,52.418119,16.9074362
30978,Gothilfa Bergera,Poznań,4,689540.0,3,59.96,2023.0,52.3939537,16.9193413
30979,Starołęcka 110b,Poznań,1,604600.0,3,57.78,2023.0,52.3594038,16.9249203
30980,Gothilfa Bergera,Poznań,4,605625.0,2,48.45,2023.0,52.3939537,16.9193413
30981,Gothilfa Bergera,Poznań,4,594875.0,2,47.59,2023.0,52.3939537,16.9193413
30982,Starołęcka 110b,Poznań,1,687800.0,4,71.33,2022.0,52.3594038,16.9249203
30983,Żorska,Poznań,1,380912.0,2,34.01,2023.0,52.3535812,16.9292241
30984,Masztowa,Poznań,2,657624.0,4,74.73,2023.0,52.3566603,16.9278784
30985,Masztowa,Poznań,2,556818.0,3,54.06,2023.0,52.3566603,16.9278784
30986,Żorska,Poznań,1,458890.0,2,42.1,2023.0,52.3535812,16.9292241
30987,Żorska,Poznań,1,521414.0,2,49.19,2023.0,52.3535812,16.9292241
30988,Bułgarska,Poznań,3,556010.0,3,61.1,2023.0,52.405002,16.8671462
30989,Żołnierzy Wyklętych,Poznań,3,510059.0,2,57.31,2022.0,52.443383,16.8680683
30990,Żołnierzy Wyklętych,Poznań,0,677512.0,4,76.99,2022.0,52.443383,16.8680683
30991,Czarnucha,Poznań,2,614251.0,4,72.35,2022.0,52.4503093,16.9512185
30992,Folwarczna,Poznań,2,678000.0,3,64.0,2022.0,52.3842826,17.0090576
30993,Gothilfa Bergera,Poznań,4,466750.0,2,37.34,2023.0,52.3939537,16.9193413
30994,Gothilfa Bergera,Poznań,1,1025745.0,4,97.69,2023.0,52.3939537,16.9193413
30995,Gothilfa Bergera,Poznań,2,738990.0,3,64.26,2023.0,52.3939537,16.9193413
30996,Gothilfa Bergera,Poznań,1,466500.0,2,37.32,2023.0,52.3939537,16.9193413
30997,Pamiątkowa,Poznań,3,540000.0,1,56.39,2000.0,52.3865536,16.9169453
30998,Piekary,Poznań,6,449900.0,1,36.0,2002.0,52.3000208,16.5711555
30999,Gothilfa Bergera,Poznań,1,517250.0,2,41.38,2023.0,52.3939537,16.9193413
31000,Chartowo,Poznań,4,629000.0,2,67.4,2000.0,52.3889605,16.9800715
31001,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,52.3594038,16.9249203
31002,Starołęcka 110b,Poznań,1,687800.0,4,71.33,2022.0,52.3594038,16.9249203
31003,Starołęcka 110b,Poznań,0,498400.0,3,57.96,2022.0,52.3594038,16.9249203
31004,Gothilfa Bergera,Poznań,0,466125.0,1,37.29,2023.0,52.3939537,16.9193413
31005,Gothilfa Bergera,Poznań,4,680915.0,3,59.21,2023.0,52.3939537,16.9193413
31006,Gothilfa Bergera,Poznań,0,1025850.0,4,97.7,2023.0,52.3939537,16.9193413
31007,Starołęcka 110b,Poznań,1,682700.0,4,71.12,2023.0,52.3594038,16.9249203
31008,Starołęcka 110b,Poznań,0,498400.0,3,57.96,2022.0,52.3594038,16.9249203
31009,Starołęcka 110b,Poznań,0,498400.0,3,57.96,2022.0,52.3594038,16.9249203
31010,Starołęcka 110b,Poznań,1,687800.0,4,71.33,2022.0,52.3594038,16.9249203
31011,Starołęcka 110b,Poznań,1,496900.0,3,57.78,2023.0,52.3594038,16.9249203
31012,Przygraniczna,Poznań,2,680000.0,3,58.0,2021.0,52.4344882,16.8012928
31013,Przygraniczna,Poznań,2,680000.0,3,58.0,2021.0,52.4344882,16.8012928
31014,Przygraniczna,Poznań,2,680000.0,3,65.0,2021.0,52.4344882,16.8012928
31015,Grunwaldzka,Poznań,0,1300000.0,4,160.0,1960.0,52.3844508,16.8378371
31016,Zielona,Poznań,1,386034.0,1,24.18,2023.0,52.4043175,16.9342616
31017,Leśnych Skrzatów,Poznań,1,569876.0,3,61.3,2000.0,52.4120116,16.8509262
31018,Wieruszowska,Poznań,3,658571.0,3,69.69,2000.0,52.3846222,16.8404317
31019,Garbary,Poznań,1,1002000.0,4,127.73,1912.0,52.4066079,16.9372258
31020,Sielawy,Poznań,0,374198.0,2,43.76,2023.0,52.4460272,16.9543342
31021,Starołęcka 110b,Poznań,1,687800.0,4,71.33,2022.0,52.3594038,16.9249203
31022,Gothilfa Bergera,Poznań,4,729790.0,3,63.46,2023.0,52.3939537,16.9193413
31023,28 Czerwca 1956 r.,Poznań,3,480000.0,5,175.08,1910.0,,
31024,Iłżańska,Poznań,0,599000.0,4,78.0,2000.0,52.3598491,16.944703
31025,Starołęcka 110b,Poznań,1,512800.0,3,57.62,2023.0,52.3594038,16.9249203
31026,Przygraniczna,Poznań,2,680000.0,3,65.0,2022.0,52.4344882,16.8012928
31027,Różana,Poznań,6,2400000.0,4,125.2,2012.0,52.3973847,16.9241729
31028,Starołęcka 110b,Poznań,1,502600.0,3,57.78,2023.0,52.3594038,16.9249203
31029,Augustyna Szamarzewskiego,Poznań,3,865200.0,3,72.1,2023.0,52.4128532,16.8877147
31030,Augustyna Szamarzewskiego,Poznań,3,668220.0,2,47.73,2023.0,52.4128532,16.8877147
31031,Starołęcka 110b,Poznań,0,498400.0,3,57.96,2022.0,52.3594038,16.9249203
31032,Starołęcka 110b,Poznań,1,687800.0,4,71.33,2022.0,52.3594038,16.9249203
31033,Piątkowska,Poznań,0,899000.0,4,87.27,2010.0,52.430118,16.915414
31034,Starołęcka 110b,Poznań,0,498400.0,3,57.96,2022.0,52.3594038,16.9249203
31035,Gothilfa Bergera,Poznań,3,680685.0,3,59.19,2023.0,52.3939537,16.9193413
31036,Gothilfa Bergera,Poznań,3,729790.0,3,63.46,2023.0,52.3939537,16.9193413
31037,Gothilfa Bergera,Poznań,3,642850.0,2,55.9,2023.0,52.3939537,16.9193413
31038,Gothilfa Bergera,Poznań,3,772485.0,4,73.57,2023.0,52.3939537,16.9193413
31039,Głuszyna,Poznań,4,425000.0,3,65.7,2000.0,52.3166706,16.9499986
31040,Leśnych Skrzatów,Poznań,0,608729.0,3,65.03,2000.0,52.4120116,16.8509262
31041,Dęblińska,Poznań,0,675000.0,3,75.0,2023.0,52.3522616,16.9381979
31042,Malarska,Poznań,0,409000.0,3,63.67,2022.0,52.3108698,17.0059688
31043,Tadeusza Kościuszki,Poznań,1,930000.0,5,97.94,1929.0,52.4024354,16.9238195
31044,Przygraniczna,Poznań,1,624000.0,3,64.84,2022.0,52.4344882,16.8012928
31045,Maksymiliana Jackowskiego,Poznań,1,840000.0,3,75.0,2000.0,52.4103926,16.8937783
31046,Gothilfa Bergera,Poznań,4,642850.0,2,55.9,2023.0,52.3939537,16.9193413
31047,Gothilfa Bergera,Poznań,3,594875.0,2,47.59,2023.0,52.3939537,16.9193413
31048,Gothilfa Bergera,Poznań,3,1025850.0,4,97.7,2023.0,52.3939537,16.9193413
31049,Gothilfa Bergera,Poznań,3,605625.0,2,48.45,2023.0,52.3939537,16.9193413
31050,Gothilfa Bergera,Poznań,3,688620.0,3,59.88,2023.0,52.3939537,16.9193413
31051,Wieruszowska,Poznań,2,607104.0,3,65.28,2000.0,52.3846222,16.8404317
31052,Wieruszowska,Poznań,1,526031.0,3,56.26,2000.0,52.3846222,16.8404317
31053,Wieruszowska,Poznań,3,619685.0,3,65.23,2000.0,52.3846222,16.8404317
31054,Bitwy pod Płowcami,Poznań,3,2200000.0,6,157.8,1990.0,,
31055,Wieruszowska,Poznań,5,645777.0,3,65.23,2000.0,52.3846222,16.8404317
31056,Wieruszowska,Poznań,5,600849.0,3,59.49,2000.0,52.3846222,16.8404317
31057,Wieruszowska,Poznań,5,502374.0,2,49.74,2000.0,52.3846222,16.8404317
31058,Wieruszowska,Poznań,4,671725.0,3,69.25,2000.0,52.3846222,16.8404317
31059,Górna Wilda,Poznań,1,749000.0,5,95.6,1911.0,52.3948583,16.9229953
31060,Leśnych Skrzatów,Poznań,0,557250.0,3,61.39,2000.0,52.4120116,16.8509262
31061,Leśnych Skrzatów,Poznań,1,589526.0,3,63.55,2000.0,52.4120116,16.8509262
31062,Leśnych Skrzatów,Poznań,3,834933.0,4,87.21,2000.0,52.4120116,16.8509262
31063,Leśnych Skrzatów,Poznań,0,552840.0,3,60.9,2000.0,52.4120116,16.8509262
31064,Leśnych Skrzatów,Poznań,0,546360.0,3,60.18,2000.0,52.4120116,16.8509262
31065,Leśnych Skrzatów,Poznań,3,583356.0,3,61.5,2000.0,52.4120116,16.8509262
31066,Leśnych Skrzatów,Poznań,0,569360.0,3,60.15,2000.0,52.4120116,16.8509262
31067,Leśnych Skrzatów,Poznań,3,581224.0,3,61.3,2000.0,52.4120116,16.8509262
31068,Leśnych Skrzatów,Poznań,2,553724.0,3,57.82,2000.0,52.4120116,16.8509262
31069,Leśnych Skrzatów,Poznań,2,572694.0,3,61.3,2000.0,52.4120116,16.8509262
31070,Leśnych Skrzatów,Poznań,2,657014.0,3,68.9,2000.0,52.4120116,16.8509262
31071,Leśnych Skrzatów,Poznań,2,576996.0,3,61.5,2000.0,52.4120116,16.8509262
31072,Leśnych Skrzatów,Poznań,1,568758.0,3,61.5,2000.0,52.4120116,16.8509262
31073,Leśnych Skrzatów,Poznań,1,568136.0,3,61.3,2000.0,52.4120116,16.8509262
31074,Leśnych Skrzatów,Poznań,1,553724.0,3,57.82,2000.0,52.4120116,16.8509262
31075,Leśnych Skrzatów,Poznań,0,556440.0,3,61.3,2000.0,52.4120116,16.8509262
31076,Leśnych Skrzatów,Poznań,0,569490.0,3,62.75,2000.0,52.4120116,16.8509262
31077,Leśnych Skrzatów,Poznań,1,585172.0,3,62.75,2000.0,52.4120116,16.8509262
31078,Leśnych Skrzatów,Poznań,1,605596.0,3,64.97,2000.0,52.4120116,16.8509262
31079,Leśnych Skrzatów,Poznań,0,802950.0,4,88.69,2000.0,52.4120116,16.8509262
31080,Leśnych Skrzatów,Poznań,0,589470.0,3,64.97,2000.0,52.4120116,16.8509262
31081,Leśnych Skrzatów,Poznań,0,532905.0,3,53.35,2000.0,52.4120116,16.8509262
31082,Leśnych Skrzatów,Poznań,3,585022.0,3,61.69,2000.0,52.4120116,16.8509262
31083,Leśnych Skrzatów,Poznań,2,593793.0,3,63.55,2000.0,52.4120116,16.8509262
31084,Leśnych Skrzatów,Poznań,2,573006.0,3,60.9,2000.0,52.4120116,16.8509262
31085,Leśnych Skrzatów,Poznań,3,595853.0,3,62.41,2000.0,52.4120116,16.8509262
31086,Leśnych Skrzatów,Poznań,2,568353.0,3,60.59,2000.0,52.4120116,16.8509262
31087,Leśnych Skrzatów,Poznań,3,577022.0,3,60.59,2000.0,52.4120116,16.8509262
31088,Leśnych Skrzatów,Poznań,1,569006.0,3,61.3,2000.0,52.4120116,16.8509262
31089,Leśnych Skrzatów,Poznań,1,544840.0,3,57.49,2000.0,52.4120116,16.8509262
31090,Leśnych Skrzatów,Poznań,0,624860.0,3,68.99,2000.0,52.4120116,16.8509262
31091,Leśnych Skrzatów,Poznań,2,591452.0,3,63.91,2000.0,52.4120116,16.8509262
31092,Leśnych Skrzatów,Poznań,0,563480.0,3,62.17,2000.0,52.4120116,16.8509262
31093,Leśnych Skrzatów,Poznań,3,599008.0,3,63.91,2000.0,52.4120116,16.8509262
31094,Leśnych Skrzatów,Poznań,1,584641.0,3,63.91,2000.0,52.4120116,16.8509262
31095,Leśnych Skrzatów,Poznań,2,605718.0,3,66.18,2000.0,52.4120116,16.8509262
31096,Leśnych Skrzatów,Poznań,0,548180.0,3,60.47,2000.0,52.4120116,16.8509262
31097,Leśnych Skrzatów,Poznań,1,599100.0,3,66.18,2000.0,52.4120116,16.8509262
